product_id,product_name,category_1,category_2,category_3,category_4,category_5,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B07WJXCTG9,"Pigeon by Stovekraft Amaze Plus Electric Kettle (14313) with Stainless Steel Body, 1.8 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,699.0,1345.0,0.48,3.9,8446.0,"CLASSIC DESIGN : The classical mirror polish of the appearance makes your electric kettle 1.8 Litre unique and aesthetic, which can match any type of kitchen design and 360° swivel base is connected with standard power cord for safe usage and convenient storage|CORDLESS POURING: The electric kettle 1.8 Litre can be easily lifts from its swivel base for easy filling at the sink and graceful serving without the hassle of a power cord; it can also be returned to its power source from any direction, great for right and left-handed users.|CONVENIENT : The cordless & BPA-Free electric kettle 1.8 Litre makes a striking presence on any kitchen counter or buffet in preparing and serving and it is easy for storage|FAST BOIL : This 1500 Watt electric kettle 1.8 litre has concealed heating elements and can boil up to 1.8 litres of water in 5 to 7 minutes, quicker and safer. Start your day with a cup of instant lemon tea, green tea, hot water.|EASY CLEAN : Use white vinegar, baking soda, water, cleaning bottle brush and microfiber cloth to clean your electric kettle 1.8 litre and keep it looking new.|Warranty: 1 Year Warrany from the Manufacturer on Manufacturing Defects|Water Level Indicator: No; Colour: Silver; Capacity: 1.5 Litre|Customer Care no: 080-26985800",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31na34LxwmL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-stovekraft-Amaze-Plus-1-8/dp/B07WJXCTG9/ref=sr_1_159?qid=1672923598&s=kitchen&sr=1-159
B07Z51CGGH,"Eureka Forbes Wet & Dry Ultimo 1400 Watts Multipurpose Vacuum Cleaner,Power Suction & Blower with 20 litres Tank Capacity,6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,5499.0,9999.0,0.45,3.8,4353.0,"Note-This vacuum cleaner comes with an auto shut off technology that automatically shuts off the vacuum cleaner to protect from overheating|Post Purchase virtual Demo is provided on this product .A dedicated customer service executive is assigned to give live demo of the product over a video call|Wet & Dry Cleaning : Has the ability to clean both wet and dry spills, which makes it extremely versatile. It completely does away with the need to carry separate equipment for wet and dry spills.|1400 Watts Powerful Motor : This Vacuum Cleaner is powered with best in class 1400 W motor delivering powerful suction of 16 KPA to remove dirt & dirt mite.|Powerful Blower: Powered with powerful blower to blow away dust and dirt.|Large capacity of 20 litres storage that helps you clean at a stretch without having you to empty the dust tank often.|Top quality wheels for smooth mobility with rubber wheels to avoid marks on the floor",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41jJqhC9nfL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Wet-Dry-Ultimo/dp/B07Z51CGGH/ref=sr_1_166?qid=1672923598&s=kitchen&sr=1-166
B00SMJPA9C,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,499.0,940.0,0.47,4.1,3036.0,"Non-stick coated sole plate|Super clean surface finish|Extra lift at the back for easy gliding on clothes, Extra Light Weight|Cool touch handle with comfortable grip|180 degree swivel cord|Warranty: 2 years on product|Power: 600 watts; Operating voltage: 230 volts",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41+82+4rUCL._SX300_SY300_.jpg,https://www.amazon.in/Bajaj-DX-600-Watt-Light-Weight/dp/B00SMJPA9C/ref=sr_1_170?qid=1672923598&s=kitchen&sr=1-170
B083M7WPZD,"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,3199.0,5999.0,0.47,4.0,3242.0,"Suitable for Wet & Dry Dual Operations. WiFi Connectivity : No;Large 10 Litres Dust Collection Jar.|Powerful 1000W Motor I Strong 16.5 kPa Suction;Equipped with Blower Function.|360° Swivel wheel for easily cleaning in any direction;6 Metres Long Power Cord.|1 year warranty provided by the manufacturer from date of purchase;Includes: Vacuum cleaner, extension tube, hose, floor brush, crevice nozzle, multipurpose brush.|Connectivity Technology: Wi-Fi; Material Type: Plastic; Power Source Type: Corded Electric",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/415f3fULh8L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AGARO-1000-Watt-10-Litre-Cleaner-Function/dp/B083M7WPZD/ref=sr_1_174?qid=1672923600&s=kitchen&sr=1-174
B07GLSKXS1,KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Superfast Boiling | Auto Shut-Off | Boil Dry Protection | 360° Rotating Base | Water Level Indicator,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,1199.0,1950.0,0.39,3.9,2832.0,"1.8L KENT Electric Kettle SS is an ideal pick to serve a family of 5-6 members at a time|You can easily prepare instant coffee, tea, soup, or other hot beverage within minutes|It has a concealed heating element with stainless steel cover that ensure water doesnt touch the electrical parts|Its flat heating plate is perfect for even heat distribution|The 360° rotation base is for easy pouring and serving|This electric kettle provides protection from dry-boiling and overheating and shuts down automatically once the water is boiled|Its small LED indicator on the base indicates the switch-on mode",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41fyxXj8N5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kent-16026-1-8-Liter-Electric-Kettle/dp/B07GLSKXS1/ref=sr_1_175?qid=1672923600&s=kitchen&sr=1-175
B094G9L9LT,KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Auto shut off over heating protection | 1 Year Warranty,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,999.0,1950.0,0.49,3.8,305.0,"1500W KENT Vogue Kettle helps you prepare hot beverages like coffee, tea, or instant soup within minutes|Its 1.8L capacity lets you serve around 5-6 people at a time with ease|With the 360° cordless rotation, pouring and serving becomes very easy. Just detach the kettle from the heating plate and pour|The inner body of the kettle is made of 304 stainless steel, known for its durability and rust-resistance|Its concealed SS heating plate ensures even heat distribution|The auto-off feature of the kettle shuts down the appliance, in case of overheating and dry-boiling",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/313V6v-Fj3S._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/1-8Litre-Electric-Kettle-Stainless-16088/dp/B094G9L9LT/ref=sr_1_179?qid=1672923600&s=kitchen&sr=1-179
B09FZ89DK6,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,5999.0,9999.0,0.4,4.2,1191.0,"Post purchase virtual demo is available for this product|India's no. 1 vacuum cleaner brand (As per syndicated market research data FY 2020-2021)|Cyclone System: Cyclone System helps in increasing the air flow in the dust tank which in turn separates dust from the air. It also helps in maintaining powerful suction and performance of machine.|Powerful Suction: Sure from Forbes Super Vac is powered with best in class 1600 Watts motor delivering powerful suction of 21 KPA to tackle dirt, dust and dust mites.|Vario Power: The suction power can be controlled as per users need with the help of the variable power control. Set the power to low, medium or high speed to suit your varied cleaning requirements.|Range of Accessories: Super Vac comes with range of accessories for different cleaning needs. It provides solution for efficient and hassle-free cleaning. The accessories provided are easy to use and convenient to store|Auto Cord Winder: To protect the power cord from getting cut or damaged, the vacuum cleaner has an in-built storage space which enables the cord to be stored in the unit itself. With the press of a button you can extend the cord for usage and also retract it back into the unit for secure storage.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31ixn2s6IbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Powerful-Technology-GFCDSFSVL00000/dp/B09FZ89DK6/ref=sr_1_180?qid=1672923600&s=kitchen&sr=1-180
B09SFRNKSR,"FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture, Wool, Coat, Car Seats, Carpet, Fabric, Dust Cleaner, Pet Hair Remover with 1 Handle & 1 Refill Total 60 Sheets & 1 Cover",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,298.0,499.0,0.4,4.4,290.0,"? THE PERFECT ASSISTANT FOR YOUR FAMILY : Fabware Lint roller is perfect for picking up dust, dirt, lint and removing pet hair. It makes swift work of picking up life's tiny messes when you don't feel like getting the vacuum out. The sticky and easily removable sheets will save you tons of time and energy. Instantly pick up dirt even from your most delicate things. Spend no more than a second to effortlessly replace sheets.|? PREMIUM LINT ROLLER VALUE PACK : Fabware Lint rollers features compact, lightweight & ergonomic non-slip handle design with extra sticky and easy peeling rolls. The ergonomic designed ABS handle provides a comfortable grip and high durability. Diagonal mark sheets makes it easy to tear off used sheets . 1 Refill and 1 Handle Total 60 sheets in one package with great value.|? MULTIFUNCTION-USE : Fabware lint remover will serve as a perfect assistant in your everyday life and makes your life easy. It can tackle everything from curtains to car seats, and anything in between. Effectively remove lint, dog hair, cat hair, pet hair, fur, fuzz, human hair, dandruff, dust, snack food residue, from clothing, bedspreads, blanket, carpets, upholstery, and car seats. Perfect for the bedroom, furniture, laundry room, vehicles, appliances etc.|? EASY TO CARRY : Fabware Lint rollers are portable and travel friendly. This cloth cleaning roller will easily fit in your handbag or your car's glove compartment so you always look presentable on the go. Keep your fabrics lint-free, especially in the office, at business meetings or while traveling. Easy to carry and using fur remover from clothes at any time when traveling with pets.|? RISK-FREE PURCHASE : - We are so confident that you will think we have the best lint roller for cloth in the market. Offering the greatest customer service is what we strive to do daily. If you have any concerns, please do not hesitate to contact us and we will do whatever we can to help. Click ADD TO CART now and get this Fabware Lint remover Roller & Pet Hair remover from clothes and home today!",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31kDhgD+VYL._SX300_SY300_.jpg,https://www.amazon.in/FABWARE-Lint-Remover-Clothes-Furniture/dp/B09SFRNKSR/ref=sr_1_189?qid=1672923600&s=kitchen&sr=1-189
B07T4D9FNY,"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,664.0,1490.0,0.55,4.0,2198.0,1.5 LTR | 1500W|1 Year Standard Warranty + 1 Year Additional Warranty on Free Registration,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/415pqPUbDVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Premium-Stainless-Electric-Cut-Off-Feature/dp/B07T4D9FNY/ref=sr_1_199?qid=1672923601&s=kitchen&sr=1-199
B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,999.0,1560.0,0.36,3.6,4881.0,"To Prevent Water Leakage, keep the iron horizontal when not in use, do not fill water completely, leave some gap and wait for some time for the iron to heat up before using the iron|1300 Watts for powerful performance, 180ml tank capacity ; Frequency: 50 Hz ; Power Consumption: 1300 W ; Power Input: AC 220 - 240 V. Automatic shut-off : Yes. Cordless : No.|Non-stick PTFE coated soleplate for smooth ironing, Dry/Steam/Spray ironing|Thermostatic disc for controlling fabric temperature, Fine spray to remove tough wrinkles|Number of steam holes: 19, Steam rate: 18 grams/min, Indicator lamp for power On/Off|Overheat shut off for safety, Easy grip handle, Extra-long 1.7 meters cord|Self-cleaning function for longer iron life",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41TMMpVWKqL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Steam-3713-1300-Watt-White/dp/B07989VV5K/ref=sr_1_203?qid=1672923601&s=kitchen&sr=1-203
B07DXRGWDJ,"Philips Handheld Garment Steamer GC360/30 - Vertical & Horizontal Steaming, 1200 Watt, up to 22g/min",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,4280.0,5995.0,0.29,3.8,2112.0,"Continuous steam 22g/min kills 99.99% of bacteria, confidently refresh for a second wear|Power: 1200 watts; Operating Voltage: 220 - 240 volts; Ready to use: Light indicator. Refill any time during use : Yes|Vertically or horizontally de-wrinkle previously ironed clothes from the cupboard with the unique SmartFlow heated plate for better results|Lightweight and compact design with detachable water tank, brush attachment and safety glove for convenient use|2.5m cord for longer reach|70ml Detachable water tank|Safe on all ironable fabrics",https://m.media-amazon.com/images/I/31JaiYt3IRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-Handheld-Garment-Steamer-Purple/dp/B07DXRGWDJ/ref=sr_1_207?qid=1672923601&s=kitchen&sr=1-207
B08243SKCK,"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,IroningAccessories,SprayBottles,189.0,299.0,0.37,4.2,2737.0,"HEALTHY AND SAFE MATERIAL: The 100ml spray bottles are made of high quality plastic, BPA free, durable, refillable and reusable, tasteless and non-toxic, travel bottles, you can take them everywhere. Spray Bottle bottom non-slip design. The travel mist bottle also can be a portable hair spray bottle and great for travel, vacation, camping, business trips and daily life.|MULTI-USE: Unlimited uses include mixing your own cleaners, spraying plant like succulents or herbs, home linen spray for ironing, hair moisturizing spray, pet sprays for fleas or odor, natural air freshener for the house, kitchen floor or carpet cleaner, vinegar and water mixture for cleaning windows, cosmetic face moisturizer, washing vegetables, bathroom deodorizer, mixing essential oil recipes and homemade skin and beauty recipes.|LIGHTWEIGHT AND PORTABLE: Small atomizer spray bottle convenient to carry. It is very portable for Travel and Household. Refillable empty mist spray bottles are perfect for essential oils, alcohol, aromatherapy, face spray, make-up water, pillow mist, witch hazel, deodorant, household cleaner, perfume, hair products, face spray and any other mixtures. Empty spray bottle can be washed and reused.|LEAK PROOF DESIGN: The small plastic travel spray bottle is equipped with cap and leak-proof loop inside which protect your luggage from dripping and spilling. This design will make you feel more at ease during the travel. Mini cosmetic spray bottle perfect for travel, conveniently fits in your purse, bag or carry-on, the nozzle is tight fitting, dont worry about the leakage.|ENVIRONMENT FRIENDLY: This refillable spary bottle contains zero poisonous, making sure no hazards seep into your products. Each mist fine bottle in this product pack is durable and reusable. Remember to clean it after the first time using and store it well",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41cAIdLrGPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Vedini-Refillable-Spray-Bottle-Transparent/dp/B08243SKCK/ref=sr_1_212?qid=1672923601&s=kitchen&sr=1-212
